,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
3670,Ryan Feltner,COL,SP,ARI at COL,3.5,4.5,0.5867768595041323,0.6296296296296297,(-142),(-170),2022-09-11
3671,Johnny Cueto,FA,SP,CWS at OAK,3.5,4.5,0.6138996138996139,0.6268656716417911,(-159),(-168),2022-09-11
3672,Cole Irvin,BAL,"SP,RP",CWS at OAK,4.5,4.5,0.4444444444444444,0.5652173913043478,(+125),(-130),2022-09-11
3673,Marco Gonzales,PIT,SP,ATL at SEA,3.5,3.5,0.5238095238095238,0.5192307692307693,(-110),(-108),2022-09-11
3674,Jake Odorizzi,FA,SP,ATL at SEA,3.5,3.5,0.47619047619047616,0.5633187772925764,(+110),(-129),2022-09-11
3675,Joe Musgrove,SD,SP,LAD at SD,5.5,5.5,0.5454545454545454,0.46511627906976744,(-120),(+115),2022-09-11
3676,Andrew Heaney,TEX,"SP,RP",LAD at SD,5.5,5.5,0.4878048780487805,0.46511627906976744,(+105),(+115),2022-09-11
3677,Wade Miley,MIL,SP,SF at CHC,3.5,4.5,0.574468085106383,0.6031746031746031,(-135),(-152),2022-09-11
3678,Trevor Rogers,MIA,SP,TEX at MIA,5.5,5.5,0.5121951219512195,0.5145631067961165,(-105),(-106),2022-09-12
3679,Reid Detmers,LAA,SP,LAA at CLE,4.5,4.5,0.4878048780487805,0.5412844036697247,(+105),(-118),2022-09-12
3680,Eduardo Rodriguez,ARI,SP,HOU at DET,3.5,3.5,0.4878048780487805,0.5192307692307693,(+105),(-108),2022-09-12
3681,Framber Valdez,HOU,SP,HOU at DET,6.5,6.5,0.49504950495049505,0.5370370370370371,(+102),(-116),2022-09-12
3682,Bryse Wilson,MIL,RP,PIT at CIN,2.5,2.5,0.6078431372549019,0.43859649122807015,(-155),(+128),2022-09-12
3683,Mike Minor,FA,SP,PIT at CIN,4.5,5.5,0.5633187772925764,0.5726495726495726,(-129),(-134),2022-09-12
3684,Jose Berrios,TOR,SP,TB at TOR,3.5,4.5,0.6296296296296297,0.576271186440678,(-170),(-136),2022-09-12
3685,Jonathan Gray,TEX,SP,TEX at MIA,3.5,3.5,0.5555555555555556,0.45454545454545453,(-125),(+120),2022-09-12
3686,Braxton Garrett,MIA,SP,TEX at MIA,4.5,4.5,0.4878048780487805,0.574468085106383,(+105),(-135),2022-09-12
3687,Chris Bassitt,TOR,SP,CHC at NYM,6.5,6.5,0.49504950495049505,0.5327102803738317,(+102),(-114),2022-09-12
3688,Javier Assad,CHC,"SP,RP",CHC at NYM,2.5,3.5,0.6363636363636364,0.6428571428571429,(-175),(-180),2022-09-12
3689,Tyler Anderson,LAA,SP,LAD at ARI,4.5,4.5,0.47619047619047616,0.5454545454545454,(+110),(-120),2022-09-12
3690,Ryne Nelson,ARI,SP,LAD at ARI,4.5,4.5,0.5555555555555556,0.5,(-125),(EVEN),2022-09-12
3691,Alex Cobb,SF,SP,ATL at SF,4.5,5.5,0.6226415094339622,0.6,(-165),(-150),2022-09-12
3692,Spencer Strider,ATL,SP,ATL at SF,6.5,7.5,0.6,0.5283018867924528,(-150),(-112),2022-09-12
3693,Luis Cessa,KC,"SP,RP",PIT at CIN,4.5,4.5,0.45454545454545453,0.5833333333333334,(+120),(-140),2022-09-13
3694,Jeffrey Springs,TB,SP,TB at TOR,4.5,4.5,0.45454545454545453,0.6062992125984252,(+120),(-154),2022-09-13
3695,Alek Manoah P,TOR,SP,TB at TOR,4.5,5.5,0.6,0.5412844036697247,(-150),(-118),2022-09-13
3696,Cody Morris,NYY,RP,LAA at CLE,3.5,3.5,0.6153846153846154,0.43103448275862066,(-160),(+132),2022-09-13
3697,Jose Suarez,LAA,SP,LAA at CLE,3.5,4.5,0.6212121212121212,0.574468085106383,(-164),(-135),2022-09-13
3698,Sandy Alcantara,MIA,SP,PHI at MIA,6.5,6.5,0.47619047619047616,0.5575221238938053,(+110),(-126),2022-09-13
3699,Bailey Falter,PIT,SP,PHI at MIA,4.5,4.5,0.5215311004784688,0.4878048780487805,(-109),(+105),2022-09-13
3700,Hunter Brown,HOU,SP,HOU at DET,4.5,4.5,0.5,0.43859649122807015,(EVEN),(+128),2022-09-13
3701,Dean Kremer,BAL,SP,BAL at WSH,3.5,4.5,0.5833333333333334,0.609375,(-140),(-156),2022-09-13
3702,Alek Manoah P,TOR,SP,TB at TOR,5.5,5.5,0.47619047619047616,0.5495495495495496,(+110),(-122),2022-09-13
3703,Gerrit Cole,NYY,SP,NYY at BOS,6.5,6.5,0.5370370370370371,0.47619047619047616,(-116),(+110),2022-09-13
3704,Nick Pivetta,BOS,"SP,RP",NYY at BOS,5.5,5.5,0.45871559633027525,0.6,(+118),(-150),2022-09-13
3705,Jacob Degrom,TEX,SP,CHC at NYM,9.5,9.5,0.5454545454545454,0.46511627906976744,(-120),(+115),2022-09-13
3706,Adrian Sampson,FA,SP,CHC at NYM,2.5,2.5,0.574468085106383,0.47619047619047616,(-135),(+110),2022-09-13
3707,Kris Bubic,KC,SP,KC at MIN,3.5,4.5,0.5967741935483871,0.6212121212121212,(-148),(-164),2022-09-13
3708,Joe Ryan,MIN,SP,KC at MIN,5.5,5.5,0.5238095238095238,0.5,(-110),(EVEN),2022-09-13
3709,Jordan Montgomery,FA,SP,MIL at STL,4.5,5.5,0.5850622406639004,0.5798319327731093,(-141),(-138),2022-09-13
3710,Cole Ragans,KC,"SP,RP",OAK at TEX,3.5,3.5,0.45454545454545453,0.6078431372549019,(+120),(-155),2022-09-13
3711,Ken Waldichuk,OAK,"SP,RP",OAK at TEX,4.5,4.5,0.5348837209302325,0.5238095238095238,(-115),(-110),2022-09-13
3712,Chad Kuhl,CWS,"RP,SP",COL at CWS,3.5,4.5,0.6031746031746031,0.6124031007751938,(-152),(-158),2022-09-13
3713,Michael Kopech,CWS,SP,COL at CWS,4.5,4.5,0.574468085106383,0.46296296296296297,(-135),(+116),2022-09-13
3714,Logan Gilbert,SEA,SP,SD at SEA,4.5,5.5,0.5918367346938775,0.5689655172413793,(-145),(-132),2022-09-13
3715,Yu Darvish,SD,SP,SD at SEA,5.5,6.5,0.6,0.6031746031746031,(-150),(-152),2022-09-13
3716,Merrill Kelly,ARI,SP,LAD at ARI,4.5,5.5,0.6212121212121212,0.5555555555555556,(-164),(-125),2022-09-13
3717,Clayton Kershaw,LAD,SP,LAD at ARI,5.5,6.5,0.574468085106383,0.5934959349593496,(-135),(-146),2022-09-13
3718,Jake Junis,MIL,"SP,RP",ATL at SF,4.5,4.5,0.46511627906976744,0.5555555555555556,(+115),(-125),2022-09-13
3719,Kyle Wright,KC,SP,ATL at SF,4.5,4.5,0.5833333333333334,0.45454545454545453,(-140),(+120),2022-09-13
3720,Roansy Contreras,PIT,"SP,RP",PIT at CIN,5.5,5.5,0.45454545454545453,0.5798319327731093,(+120),(-138),2022-09-14
3721,Nick Lodolo,CIN,SP,PIT at CIN,7.5,7.5,0.45871559633027525,0.5495495495495496,(+118),(-122),2022-09-14
3722,Patrick Sandoval,LAA,SP,LAA at CLE,4.5,4.5,0.5348837209302325,0.504950495049505,(-115),(-102),2022-09-14
3723,Cal Quantrill,COL,SP,LAA at CLE,4.5,4.5,0.4830917874396135,0.5283018867924528,(+107),(-112),2022-09-14
3724,Cristian Javier,HOU,SP,HOU at DET,6.5,6.5,0.5535714285714286,0.45454545454545453,(-124),(+120),2022-09-14
3725,Joey Wentz,DET,"SP,RP",HOU at DET,3.5,3.5,0.45871559633027525,0.5348837209302325,(+118),(-115),2022-09-14
3726,Dylan Cease,CWS,SP,COL at CWS,7.5,8.5,0.5555555555555556,0.5867768595041323,(-125),(-142),2022-09-14
3727,Kyle Freeland,COL,SP,COL at CWS,4.5,4.5,0.5,0.47619047619047616,(EVEN),(+110),2022-09-14
3728,Charlie Morton,ATL,SP,ATL at SF,6.5,6.5,0.4716981132075472,0.5689655172413793,(+112),(-132),2022-09-14
3729,Carlos Rodon,NYY,SP,ATL at SF,7.5,7.5,0.47619047619047616,0.5575221238938053,(+110),(-126),2022-09-14
3730,Luis Castillo,SEA,SP,SD at SEA,6.5,6.5,0.47619047619047616,0.5238095238095238,(+110),(-110),2022-09-14
3731,Michael Clevinger,FA,SP,SD at SEA,4.5,4.5,0.4716981132075472,0.5555555555555556,(+112),(-125),2022-09-14
3732,Kyle Gibson,STL,SP,PHI at MIA,4.5,4.5,0.49019607843137253,0.5535714285714286,(+104),(-124),2022-09-14
3733,Edward Cabrera P,MIA,SP,PHI at MIA,5.5,5.5,0.5192307692307693,0.504950495049505,(-108),(-102),2022-09-14
3734,Patrick Corbin,WSH,SP,BAL at WSH,3.5,3.5,0.5833333333333334,0.43478260869565216,(-140),(+130),2022-09-14
3735,Tyler Wells,BAL,SP,BAL at WSH,2.5,2.5,0.47619047619047616,0.5555555555555556,(+110),(-125),2022-09-14
3736,Drew Rasmussen,TB,SP,TB at TOR,4.5,4.5,0.45454545454545453,0.5633187772925764,(+120),(-129),2022-09-14
3737,Ross Stripling,OAK,"SP,RP",TB at TOR,3.5,3.5,0.588477366255144,0.43478260869565216,(-143),(+130),2022-09-14
3738,Brayan Bello,BOS,SP,NYY at BOS,4.5,4.5,0.5238095238095238,0.49019607843137253,(-110),(+104),2022-09-14
3739,Nestor Cortes,NYY,SP,NYY at BOS,4.5,4.5,0.5614035087719298,0.47619047619047616,(-128),(+110),2022-09-14
3740,David Peterson,NYM,"SP,RP",CHC at NYM,6.5,6.5,0.47619047619047616,0.5238095238095238,(+110),(-110),2022-09-14
3741,Drew Smyly,CHC,"SP,RP",CHC at NYM,4.5,4.5,0.5454545454545454,0.5073891625615764,(-120),(-103),2022-09-14
3742,Zack Greinke,FA,SP,KC at MIN,2.5,3.5,0.6453900709219859,0.6226415094339622,(-182),(-165),2022-09-14
3743,Sonny Gray,STL,SP,KC at MIN,4.5,5.5,0.6078431372549019,0.5726495726495726,(-155),(-134),2022-09-14
3744,Adam Wainwright,FA,SP,MIL at STL,4.5,4.5,0.4444444444444444,0.5833333333333334,(+125),(-140),2022-09-14
3745,Corbin Burnes,BAL,SP,MIL at STL,5.5,6.5,0.5833333333333334,0.5412844036697247,(-140),(-118),2022-09-14
3746,Jp Sears,OAK,SP,OAK at TEX,3.5,3.5,0.49504950495049505,0.5238095238095238,(+102),(-110),2022-09-14
3747,Dane Dunning,TEX,"SP,RP",OAK at TEX,3.5,4.5,0.6153846153846154,0.49019607843137253,(-160),(+104),2022-09-14
3748,Zach Davies,FA,SP,LAD at ARI,3.5,4.5,0.47619047619047616,0.6153846153846154,(+110),(-160),2022-09-14
3749,Hunter Gaddis,CLE,SP,CWS at CLE,3.5,3.5,0.47619047619047616,0.6,(+110),(-150),2022-09-15
3750,Aaron Civale,TB,SP,CWS at CLE,4.5,5.5,0.45454545454545453,0.6062992125984252,(+120),(-154),2022-09-15
3751,Lance Lynn,STL,SP,CWS at CLE,4.5,5.5,0.6,0.5833333333333334,(-150),(-140),2022-09-15
3752,Dylan Cease,CWS,SP,CWS at CLE,5.5,5.5,0.576271186440678,0.4484304932735426,(-136),(+123),2022-09-15
3753,Shane Mcclanahan,TB,SP,TB at TOR,4.5,4.5,0.5555555555555556,0.45871559633027525,(-125),(+118),2022-09-15
3754,Kevin Gausman,TOR,SP,TB at TOR,5.5,6.5,0.6078431372549019,0.5614035087719298,(-155),(-128),2022-09-15
3755,Pablo Lopez,MIN,SP,PHI at MIA,4.5,5.5,0.574468085106383,0.5192307692307693,(-135),(-108),2022-09-15
3756,Noah Syndergaard,FA,SP,PHI at MIA,3.5,4.5,0.5918367346938775,0.5412844036697247,(-145),(-118),2022-09-15
3757,Jonathan Brubaker,PIT,SP,PIT at NYM,4.5,4.5,0.5495495495495496,0.49504950495049505,(-122),(+102),2022-09-15
3758,Carlos Carrasco,CLE,SP,PIT at NYM,5.5,5.5,0.5652173913043478,0.44642857142857145,(-130),(+124),2022-09-15
3759,James Kaprielian,FA,SP,OAK at HOU,3.5,3.5,0.46296296296296297,0.5555555555555556,(+116),(-125),2022-09-15
3760,Lance Mccullers,HOU,SP,OAK at HOU,6.5,6.5,0.5,0.49504950495049505,(EVEN),(+102),2022-09-15
3761,Dylan Bundy,FA,SP,KC at MIN,2.5,3.5,0.6153846153846154,0.5726495726495726,(-160),(-134),2022-09-15
3762,Daniel Lynch,KC,SP,KC at MIN,4.5,4.5,0.47619047619047616,0.5815899581589958,(+110),(-139),2022-09-15
3763,Miles Mikolas,STL,SP,CIN at STL,4.5,4.5,0.49504950495049505,0.5495495495495496,(+102),(-122),2022-09-15
3764,Sean Manaea,NYM,"SP,RP",SD at ARI,4.5,4.5,0.5454545454545454,0.5145631067961165,(-120),(-106),2022-09-15
3765,German Marquez,COL,SP,COL at CHC,5.5,5.5,0.4444444444444444,0.5348837209302325,(+125),(-115),2022-09-16
3766,Marcus Stroman,NYY,SP,COL at CHC,4.5,4.5,0.5,0.5495495495495496,(EVEN),(-122),2022-09-16
3767,Josiah Gray,WSH,SP,MIA at WSH,5.5,5.5,0.4854368932038835,0.5652173913043478,(+106),(-130),2022-09-16
3768,Jesus Luzardo,MIA,SP,MIA at WSH,5.5,6.5,0.6078431372549019,0.5652173913043478,(-155),(-130),2022-09-16
3769,Jordan Lyles,KC,SP,BAL at TOR,3.5,3.5,0.46511627906976744,0.4807692307692308,(+115),(+108),2022-09-16
3770,Michael Wacha,KC,SP,KC at BOS,4.5,4.5,0.5633187772925764,0.44642857142857145,(-129),(+124),2022-09-16
3771,Matt Manning,DET,SP,CWS at DET,3.5,3.5,0.47619047619047616,0.5495495495495496,(+110),(-122),2022-09-16
3772,Lucas Giolito,BOS,SP,CWS at DET,5.5,5.5,0.5,0.504950495049505,(EVEN),(-102),2022-09-16
3773,Mitch Keller,PIT,SP,PIT at NYM,3.5,4.5,0.6078431372549019,0.6183206106870229,(-155),(-162),2022-09-16
3774,Taijuan Walker,PHI,SP,PIT at NYM,5.5,5.5,0.45454545454545453,0.5215311004784688,(+120),(-109),2022-09-16
3775,Bailey Ober,MIN,SP,MIN at CLE,2.5,2.5,0.5918367346938775,0.47619047619047616,(-145),(+110),2022-09-16
3776,Triston Mckenzie P,CLE,SP,MIN at CLE,5.5,5.5,0.5121951219512195,0.46296296296296297,(-105),(+116),2022-09-16
3777,Corey Kluber,FA,"RP,SP",TEX at TB,4.5,4.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2022-09-16
3778,Martin Perez,PIT,"SP,RP",TEX at TB,4.5,4.5,0.6124031007751938,0.44642857142857145,(-158),(+124),2022-09-16
3779,Max Fried,ATL,SP,PHI at ATL,4.5,5.5,0.6226415094339622,0.5967741935483871,(-165),(-148),2022-09-16
3780,Ranger Suarez,PHI,SP,PHI at ATL,3.5,4.5,0.6296296296296297,0.5934959349593496,(-170),(-146),2022-09-16
3781,Justin Verlander,HOU,SP,OAK at HOU,5.5,5.5,0.5412844036697247,0.5145631067961165,(-118),(-106),2022-09-16
3782,Frankie Montas,CIN,"SP,RP",NYY at MIL,4.5,4.5,0.5348837209302325,0.43859649122807015,(-115),(+128),2022-09-16
3783,Adrian Houser,NYM,SP,NYY at MIL,3.5,3.5,0.45454545454545453,0.5238095238095238,(+120),(-110),2022-09-16
3784,Jack Flaherty,DET,SP,CIN at STL,4.5,4.5,0.5348837209302325,0.49019607843137253,(-115),(+104),2022-09-16
3785,Robbie Ray,SF,SP,SEA at LAA,6.5,7.5,0.5594713656387665,0.6,(-127),(-150),2022-09-16
3786,Michael Lorenzen,FA,"RP,SP",SEA at LAA,3.5,3.5,0.5454545454545454,0.4878048780487805,(-120),(+105),2022-09-16
3787,Madison Bumgarner,FA,SP,SD at ARI,2.5,3.5,0.6428571428571429,0.5327102803738317,(-180),(-114),2022-09-16
3788,Blake Snell,FA,SP,SD at ARI,6.5,6.5,0.5454545454545454,0.4854368932038835,(-120),(+106),2022-09-16
3789,Logan Webb,SF,SP,LAD at SF,4.5,4.5,0.46511627906976744,0.5495495495495496,(+115),(-122),2022-09-16
3790,Dustin May,LAD,SP,LAD at SF,4.5,4.5,0.5652173913043478,0.4807692307692308,(-130),(+108),2022-09-16
3791,Louie Varland,MIN,"SP,RP",MIN at CLE,2.5,2.5,0.6,0.45871559633027525,(-150),(+118),2022-09-17
3792,Shane Bieber,CLE,SP,MIN at CLE,5.5,6.5,0.6078431372549019,0.47619047619047616,(-155),(+110),2022-09-17
3793,Steven Matz,STL,"SP,RP",CIN at STL,4.5,4.5,0.45454545454545453,0.6078431372549019,(+120),(-155),2022-09-17
3794,Mike Minor,FA,SP,CIN at STL,3.5,3.5,0.5169082125603864,0.5192307692307693,(-107),(-108),2022-09-17
3795,Graham Ashcraft,CIN,SP,CIN at STL,3.5,3.5,0.504950495049505,0.5348837209302325,(-102),(-115),2022-09-17
3796,Dakota Hudson,COL,"SP,RP",CIN at STL,3.5,3.5,0.43478260869565216,0.5934959349593496,(+130),(-146),2022-09-17
3797,Jose Urena,TEX,SP,COL at CHC,3.5,3.5,0.5327102803738317,0.5,(-114),(EVEN),2022-09-17
3798,Hayden Wesneski,CHC,"SP,RP",COL at CHC,3.5,3.5,0.5348837209302325,0.4854368932038835,(-115),(+106),2022-09-17
3799,Kyle Bradish,BAL,SP,BAL at TOR,3.5,4.5,0.6153846153846154,0.6078431372549019,(-160),(-155),2022-09-17
3800,Jose Berrios,TOR,SP,BAL at TOR,4.5,4.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2022-09-17
3801,Erick Fedde,CWS,SP,MIA at WSH,3.5,4.5,0.6,0.5833333333333334,(-150),(-140),2022-09-17
3802,Trevor Rogers,MIA,SP,MIA at WSH,5.5,5.5,0.46511627906976744,0.5726495726495726,(+115),(-134),2022-09-17
3803,Rich Hill,FA,"RP,SP",KC at BOS,3.5,4.5,0.5967741935483871,0.574468085106383,(-148),(-135),2022-09-17
3804,Brady Singer,KC,SP,KC at BOS,4.5,4.5,0.6,0.4484304932735426,(-150),(+123),2022-09-17
3805,Jonathan Gray,TEX,SP,TEX at TB,4.5,4.5,0.5121951219512195,0.5238095238095238,(-105),(-110),2022-09-17
3806,Johnny Cueto,FA,SP,CWS at DET,3.5,3.5,0.5614035087719298,0.4878048780487805,(-128),(+105),2022-09-17
3807,Eduardo Rodriguez,ARI,SP,CWS at DET,3.5,3.5,0.5454545454545454,0.4672897196261682,(-120),(+114),2022-09-17
3808,Bryse Wilson,MIL,RP,PIT at NYM,2.5,2.5,0.47619047619047616,0.5348837209302325,(+110),(-115),2022-09-17
3809,Chris Bassitt,TOR,SP,PIT at NYM,5.5,6.5,0.5918367346938775,0.5833333333333334,(-145),(-140),2022-09-17
3810,Jameson Taillon,CHC,SP,NYY at MIL,4.5,4.5,0.43478260869565216,0.5454545454545454,(+130),(-120),2022-09-17
3811,Brandon Woodruff,FA,SP,NYY at MIL,7.5,8.5,0.5555555555555556,0.574468085106383,(-125),(-135),2022-09-17
3812,Josh Winder,MIN,RP,MIN at CLE,2.5,2.5,0.574468085106383,0.47619047619047616,(-135),(+110),2022-09-17
3813,Cole Irvin,BAL,"SP,RP",OAK at HOU,3.5,3.5,0.5121951219512195,0.5,(-105),(EVEN),2022-09-17
3814,Jose Urquidy,HOU,"SP,RP",OAK at HOU,5.5,5.5,0.5555555555555556,0.49504950495049505,(-125),(+102),2022-09-17
3815,Jose Quintana,NYM,SP,CIN at STL,3.5,3.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2022-09-17
3816,Hunter Greene,CIN,SP,CIN at STL,4.5,4.5,0.43859649122807015,0.5833333333333334,(+128),(-140),2022-09-17
3817,Jake Odorizzi,FA,SP,PHI at ATL,3.5,4.5,0.5967741935483871,0.576271186440678,(-148),(-136),2022-09-17
3818,Aaron Nola,PHI,SP,PHI at ATL,6.5,6.5,0.5238095238095238,0.49019607843137253,(-110),(+104),2022-09-17
3819,Zac Gallen,ARI,SP,SD at ARI,5.5,5.5,0.45454545454545453,0.576271186440678,(+120),(-136),2022-09-17
3820,Joe Musgrove,SD,SP,SD at ARI,5.5,5.5,0.45454545454545453,0.5454545454545454,(+120),(-120),2022-09-17
3821,Julio Urias,FA,SP,LAD at SF,5.5,5.5,0.5121951219512195,0.5121951219512195,(-105),(-105),2022-09-17
3822,George Kirby,SEA,SP,SEA at LAA,5.5,5.5,0.46511627906976744,0.5555555555555556,(+115),(-125),2022-09-17
3823,Shohei Ohtani,LAD,"DH,SP",SEA at LAA,6.5,7.5,0.4878048780487805,0.6108949416342413,(+105),(-157),2022-09-17
3824,Jeffrey Springs,TB,SP,TEX at TB,5.5,5.5,0.5238095238095238,0.47619047619047616,(-110),(+110),2022-09-18
3825,Nick Pivetta,BOS,"SP,RP",KC at BOS,4.5,5.5,0.6226415094339622,0.5815899581589958,(-165),(-139),2022-09-18
3826,Kris Bubic,KC,SP,KC at BOS,3.5,3.5,0.5633187772925764,0.47619047619047616,(-129),(+110),2022-09-18
3827,Sandy Alcantara,MIA,SP,MIA at WSH,5.5,5.5,0.5,0.5238095238095238,(EVEN),(-110),2022-09-18
3828,Bailey Falter,PIT,SP,PHI at ATL,4.5,4.5,0.4444444444444444,0.588477366255144,(+125),(-143),2022-09-18
3829,Spencer Strider,ATL,SP,PHI at ATL,7.5,7.5,0.5555555555555556,0.4716981132075472,(-125),(+112),2022-09-18
3830,Alek Manoah P,TOR,SP,BAL at TOR,5.5,5.5,0.5,0.5412844036697247,(EVEN),(-118),2022-09-18
3831,Dean Kremer,BAL,SP,BAL at TOR,3.5,3.5,0.5,0.5121951219512195,(EVEN),(-105),2022-09-18
3832,Cody Morris,NYY,RP,MIN at CLE,3.5,3.5,0.6078431372549019,0.4444444444444444,(-155),(+125),2022-09-18
3833,Joe Ryan,MIN,SP,MIN at CLE,4.5,4.5,0.5454545454545454,0.4854368932038835,(-120),(+106),2022-09-18
3834,Jacob Degrom,TEX,SP,PIT at NYM,10.5,10.5,0.46511627906976744,0.5121951219512195,(+115),(-105),2022-09-18
3835,Johan Oviedo,PIT,SP,PIT at NYM,2.5,3.5,0.6226415094339622,0.6226415094339622,(-165),(-165),2022-09-18
3836,Gerrit Cole,NYY,SP,NYY at MIL,8.5,8.5,0.47619047619047616,0.5283018867924528,(+110),(-112),2022-09-18
3837,Ken Waldichuk,OAK,"SP,RP",OAK at HOU,3.5,3.5,0.5454545454545454,0.47619047619047616,(-120),(+110),2022-09-18
3838,Framber Valdez,HOU,SP,OAK at HOU,6.5,7.5,0.6062992125984252,0.5967741935483871,(-154),(-148),2022-09-18
3839,Luis Cessa,KC,"SP,RP",CIN at STL,2.5,2.5,0.5454545454545454,0.5238095238095238,(-120),(-110),2022-09-18
3840,Jordan Montgomery,FA,SP,CIN at STL,5.5,5.5,0.47619047619047616,0.5495495495495496,(+110),(-122),2022-09-18
3841,Javier Assad,CHC,"SP,RP",COL at CHC,3.5,3.5,0.5121951219512195,0.49504950495049505,(-105),(+102),2022-09-18
3842,Ryan Feltner,COL,SP,COL at CHC,4.5,4.5,0.5555555555555556,0.4807692307692308,(-125),(+108),2022-09-18
3843,Reid Detmers,LAA,SP,SEA at LAA,4.5,4.5,0.5555555555555556,0.4878048780487805,(-125),(+105),2022-09-18
3844,Marco Gonzales,PIT,SP,SEA at LAA,3.5,4.5,0.5454545454545454,0.5901639344262295,(-120),(-144),2022-09-18
3845,Yu Darvish,SD,SP,SD at ARI,6.5,6.5,0.46511627906976744,0.5652173913043478,(+115),(-130),2022-09-18
3846,Ryne Nelson,ARI,SP,SD at ARI,4.5,4.5,0.4854368932038835,0.574468085106383,(+106),(-135),2022-09-18
3847,Alex Cobb,SF,SP,LAD at SF,4.5,4.5,0.5348837209302325,0.4854368932038835,(-115),(+106),2022-09-18
3848,Andrew Heaney,TEX,"SP,RP",LAD at SF,6.5,6.5,0.5454545454545454,0.4807692307692308,(-120),(+108),2022-09-18
3849,Sonny Gray,STL,SP,MIN at CLE,3.5,3.5,0.574468085106383,0.45454545454545453,(-135),(+120),2022-09-19
3850,Cal Quantrill,COL,SP,MIN at CLE,4.5,4.5,0.4878048780487805,0.5652173913043478,(+105),(-130),2022-09-19
3851,Jose Suarez,LAA,SP,SEA at LAA,3.5,4.5,0.6363636363636364,0.5145631067961165,(-175),(-106),2022-09-19
3852,Logan Gilbert,SEA,SP,SEA at LAA,5.5,5.5,0.4878048780487805,0.5370370370370371,(+105),(-116),2022-09-19
3853,Luis Garcia P,HOU,SP,HOU at TB,4.5,5.5,0.5594713656387665,0.5798319327731093,(-127),(-138),2022-09-19
3854,Drew Rasmussen,TB,SP,HOU at TB,4.5,4.5,0.43103448275862066,0.588477366255144,(+132),(-143),2022-09-19
3855,Wade Miley,MIL,SP,CHC at MIA,4.5,4.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2022-09-19
3856,Edward Cabrera P,MIA,SP,CHC at MIA,6.5,6.5,0.5652173913043478,0.4716981132075472,(-130),(+112),2022-09-19
3857,Tyler Wells,BAL,SP,DET at BAL,3.5,4.5,0.6363636363636364,0.5689655172413793,(-175),(-132),2022-09-19
3858,Kyle Wright,KC,SP,WSH at ATL,5.5,5.5,0.4424778761061947,0.588477366255144,(+126),(-143),2022-09-19
3859,Corbin Burnes,BAL,SP,NYM at MIL,6.5,7.5,0.576271186440678,0.6153846153846154,(-136),(-160),2022-09-19
3860,Max Scherzer,TEX,SP,NYM at MIL,6.5,6.5,0.47619047619047616,0.5348837209302325,(+110),(-115),2022-09-19
3861,Jake Junis,MIL,"SP,RP",SF at COL,4.5,4.5,0.425531914893617,0.576271186440678,(+135),(-136),2022-09-19
3862,Chad Kuhl,CWS,"RP,SP",SF at COL,3.5,4.5,0.5555555555555556,0.6226415094339622,(-125),(-165),2022-09-19
3863,Merrill Kelly,ARI,SP,ARI at LAD,4.5,5.5,0.6153846153846154,0.5454545454545454,(-160),(-120),2022-09-19
3864,Clayton Kershaw,LAD,SP,ARI at LAD,5.5,6.5,0.5652173913043478,0.609375,(-130),(-156),2022-09-19
3865,Zach Davies,FA,SP,ARI at LAD,3.5,3.5,0.5073891625615764,0.49504950495049505,(-103),(+102),2022-09-20
3866,Michael Grove,LAD,"SP,RP",ARI at LAD,3.5,3.5,0.5327102803738317,0.43478260869565216,(-114),(+130),2022-09-20
3867,Shane Mcclanahan,TB,SP,HOU at TB,4.5,5.5,0.5967741935483871,0.5901639344262295,(-148),(-144),2022-09-20
3868,Cristian Javier,HOU,SP,HOU at TB,5.5,6.5,0.6153846153846154,0.5652173913043478,(-160),(-130),2022-09-20
3869,Pablo Lopez,MIN,SP,CHC at MIA,5.5,6.5,0.5652173913043478,0.5283018867924528,(-130),(-112),2022-09-20
3870,Adrian Sampson,FA,SP,CHC at MIA,3.5,3.5,0.5238095238095238,0.43478260869565216,(-110),(+130),2022-09-20
3871,Brayan Bello,BOS,SP,BOS at CIN,4.5,5.5,0.588477366255144,0.5967741935483871,(-143),(-148),2022-09-20
3872,Nick Lodolo,CIN,SP,BOS at CIN,6.5,6.5,0.5815899581589958,0.45454545454545453,(-139),(+120),2022-09-20
3873,Ross Stripling,OAK,"SP,RP",TOR at PHI,4.5,4.5,0.47619047619047616,0.4878048780487805,(+110),(+105),2022-09-20
3874,Kyle Gibson,STL,SP,TOR at PHI,3.5,4.5,0.6,0.5967741935483871,(-150),(-148),2022-09-20
3875,Joey Wentz,DET,"SP,RP",DET at BAL,3.5,4.5,0.588477366255144,0.6296296296296297,(-143),(-170),2022-09-20
3876,Austin Voth,SEA,RP,DET at BAL,4.5,4.5,0.5,0.5215311004784688,(EVEN),(-109),2022-09-20
3877,Nestor Cortes,NYY,SP,PIT at NYY,5.5,5.5,0.5238095238095238,0.45454545454545453,(-110),(+120),2022-09-20
